"PROJECT","DATE","SITE","SAMPLE","SUBSTRATE","AVERAGE.DEPTH","FBOM.AREA.g.m2","FBOM.ASH.AREA.g.m2","FBOM.CHLA.MG.M2.HAUER","FBOM.PHAEO.MG.M2.HAUER","FBOM.640/664","FBOM.PHICOCYANIN.MG/M2","FBOM.CHLA.MG.M2.RITCHIE","FBOM.CHLB.MG.M2.RITCHIE","FBOM.CHLC.MG.M2.RITCHIE","FBOM.CHLD.MG.M2.RITCHIE","FBOM.CHL.TOTAL.MG.M2.RITCHIE"
"LTREB","44425","GR","1","COBBLE","25.75","8.88374999999999e-08","6.707875e-07","1.44742105263158","34.7742907894737","1.46153846153846","41.53475","20.8379828552632","3.47515630263158","1.55952028947368","1.90818613157895","27.7809865263158"
"LTREB","44425","GR","2","COBBLE","36.7","2.09714285714286e-08","1.06954285714286e-07","1.11987428571429","16.5181457142857","1.5","29.93252","8.63867668571429","1.24027964571429","1.02165040571429","0.487266948571429","11.3879303085714"
"LTREB","44425","GR","3","COBBLE","11.5","1.44418604651163e-08","9.62790697674418e-08","0.142813953488372","4.35582558139535","1.43478260869565","4.17795","2.73140137209302","0.361425744186047","0.295045604651162","0.230086651162791","3.61797809302326"
"LTREB","44425","GR","4","COBBLE","25.25","1.73142857142858e-08","9.09e-08","0.364418918918919","7.54347162162162","1.45161290322581","9.7566","5.02259487837838","0.869529472972973","0.234994243243243","0.189703932432432","6.31685391891892"
"LTREB","44425","GR","5","COBBLE","17.125","1.63465909090908e-08","8.09545454545456e-08","0.198798913043478","4.95009293478261","1.35135135135135","11.518275","2.86799373913043","0.653268119565218","0.138288097826087","0.26263197826087","3.92220054891304"
"LTREB","44425","GC","1","COBBLE","22.86","9.14399999999994e-09","1.143e-08","0.203454","3.865626","1.5","1.4600682","1.43867341714286","0.376628297142857","0.1253109","0.0855312342857142","2.02615255714286"
"LTREB","44425","GC","2","COBBLE","35.8775","2.10014634146343e-08","8.40058536585366e-08","0","3.92517351219512","1.84615384615385","7.10015725","2.87865658926829","0.633547646585366","0.366503538536585","0.313926374878049","4.19265340060976"
"LTREB","44425","GC","3","COBBLE","37.7825","1.7573255813953e-08","3.5146511627907e-08","0","4.92666226744186","1.6","16.6771955","2.56896748906977","0.195256445348837","-0.101019861046512","0.14407785244186","2.80729949906977"
"LTREB","44425","GC","4","COBBLE","33.81375","3.77455813953486e-08","1.06945813953488e-07","1.17760059782609","11.4619791521739","1.47916666666667","9.63691875","6.51013188423913","0.85859874","0.829202829945652","0.652198139836956","8.85017716907609"
"LTREB","44425","GC","5","COBBLE","46.355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LTREB","44425","GC","6","COBBLE","45.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LTREB","44425","GC","7","COBBLE","47.625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LTREB","44425","BG","1","COBBLE","30.95625","2.82789527027027e-07","1.62813141891892e-06","0.893547972972974","64.7822280405405","1.63768115942029","53.08996875","39.048240522973","7.12408396418919","2.13060490236486","3.35620299932432","51.659391752027"
"LTREB","44425","BG","2","COBBLE","31.4325","8.28675e-08","5.743575e-07","0.839247750000001","29.4156336375","1.44660194174757","43.87977","17.570561617125","2.265165824625","1.007249747625","0.82365408675","21.66674600475"
"LTREB","44425","BG","3","COBBLE","37.94125","1.5935325e-07","9.66237166666666e-07","1.44718767857143","49.2043810714286","1.51","45.56744125","29.2498066645536","4.17634786258928","1.76603781330357","2.03179729892857","37.2241847658036"
"LTREB","44425","BG","4","COBBLE","37.94125","1.37827397959184e-07","8.03735051020408e-07","0.862154361702128","56.4711106914894","1.54787234042553","69.1289575","34.5500659185638","4.55029734154255","2.0541667218617","2.25413648361702","43.4088973421277"
"LTREB","44425","BG","5","COBBLE","37.94125","3.57446513157895e-07","1.75128822368421e-06","1.48248493902439","74.2724954451219","1.59633027522936","66.89042375","43.7558872227439","7.07324287567073","2.2188690777439","3.30501416689024","56.3533039175"
"LTREB","44425","BG","6","COBBLE","41.43375","3.571875e-08","1.5573375e-07","0.737520750000001","15.78294405","1.453125","25.78007925","9.557692990875","1.173499097625","0.860867642625","0.541407905625","12.1335311685"
"LTREB","44425","BG","7","COBBLE","24.765","2.16130909090909e-07","1.08365636363636e-06","0.826531875","55.87355475","1.52307692307692","45.939075","34.4659829475","4.93224693","1.632926709375","2.30910717375","43.340492836875"
"LTREB","44461","DL","1","COBBLE","16","8.04324324324325e-08","4.92972972972973e-07","9.968","4.984","1.28181818181818","11.4576","12.8670856533333","0.75347392","1.26497162666667","0.37967904","15.26529632"
"LTREB","44461","DL","2","COBBLE","13.875","5.21303571428572e-08","1.02476785714286e-07","-15.0243125","32.6007","1.22448979591837","5.303025","2.91934316666667","-1.46990670833333","-0.9284063125","7.83352129166667","8.35464779166667"
"LTREB","44461","DL","3","COBBLE","24.25","9.14886363636364e-08","2.6675e-07","6.97280769230769","1.16213461538462","1.39285714285714","10.67485","7.32783142307692","-1.51215414102564","-1.19509969230769","-0.372598141025641","4.24803167948718"
"LTREB","44461","GR","3","COBBLE","35.375","5.55892857142857e-08","3.87440476190476e-08","2.36128125","0.613933124999999","1.28571428571429","3.657775","2.810494225","0.1061533","0.736769275","-0.073954975","3.5794795125"
"LTREB","44461","DL","4","COBBLE","27.375","9.991875e-08","6.7205625e-07","7.67458125","4.348929375","1.26865671641791","12.4611","10.0256092125","0.754293487499999","0.945900693750001","0.22648021875","11.9523493125"
"LTREB","44461","GR","1","COBBLE","29.5","3.63936842105263e-06","3.57105263157894e-08","2.6255","2.88805","1.30769230769231","10.3958","3.91367322222222","-2.23681127777778","-2.70826880555555","-0.528826833333333","-1.56020255555556"
"LTREB","44461","GR","2","COBBLE","31.5","5.59999999999997e-08","8.75000000000001e-09","2.33625","-1.6821","1.57142857142857","8.1207","0.145628","-1.302098","-1.101702","0.034853","-2.223312"
"LTREB","44461","GR","4","COBBLE","21.25","9.6953125e-08","4.55546875e-07","2.67","3.40425","1.23529411764706","9.33725","4.5957525","0.78032","0.510095","0.1663875","6.05258375"
"LTREB","44461","GR","5","COBBLE","11.75","3.65555555555555e-08","2.115e-07","3.32179411764706","1.19953676470588","1.24528301886792","6.0583","3.78117004411765","-0.946311132352941","-0.827670691176471","-0.272236441176471","1.73497873529412"
"LTREB","44461","BG","1","COBBLE","8.75","3.81022727272727e-07","2.24636363636364e-06","17.355","29.37","1.53513513513513","18.55","33.69013","4.76982166666667","2.20121083333333","3.36701833333333","44.028415"
"LTREB","44461","BG","2","COBBLE","12.5","1.7e-07","1.30875e-06","11.0664473684211","13.2797368421053","1.35019455252918","25.2875","18.6241598684211","1.82352434210526","1.21647960526316","1.10954736842105","22.7738375"
"LTREB","44461","BG","3","COBBLE","26.5","1.7755e-07","1.904025e-06","9.19815","10.3656075","1.32352941176471","16.74005","14.8828293","1.1193229","1.161289625","0.6908179","17.854360425"
"LTREB","44461","BG","4","COBBLE","29.25","3.01736842105263e-07","3.82559210526316e-06","9.37169999999999","13.588965","1.43809523809524","18.30465","17.1468531","1.935393525","1.3502224125","1.0622781","21.494862675"
"LTREB","44461","BG","5","COBBLE","29","1.38578571428571e-06","1.392e-06","9.29159999999999","9.13673999999999","1.36619718309859","33.495","14.5599546","-2.04942033333333","-1.86360766666667","-1.27809573333333","9.3689256"
"LTREB","44461","BN","1","COBBLE","33.25","-1.13225e-06","2.64075e-06","7.5460875","5.504205","1.32758620689655","12.40225","10.8270894375","0.806034862499999","1.165834775","0.4837259875","13.2827582125"
"LTREB","44461","BN","2","COBBLE","34.5","1.39725e-07","1.654275e-06","4.38642857142857","7.89557142857143","1.375","15.732","8.80525921428571","0.9880225","0.884878999999999","0.5200645","11.1982843571429"
"LTREB","44461","BN","3","COBBLE","34","1.12e-07","6.14e-07","4.539","2.16863333333333","1.40740740740741","17.8704","5.20162977777778","-2.07424555555556","-1.55214911111111","-0.04573","1.52954855555556"
"LTREB","44461","BN","4","COBBLE","29.25","3.20357142857142e-08","1.89428571428571e-07","9.58469318181818","5.82181363636363","1.29885057471264","10.111725","12.9670262386364","1.23980246590909","1.13731179545455","0.585381579545454","15.9296085"
"LTREB","44482","DL","1","COBBLE","18.5","3.37826086956523e-08","8.92826086956522e-08","3.704625","5.63103","1.25","6.6674","5.80619725","0.550724649999999","0.4585965","0.2774741","7.09303135"
"LTREB","44482","DL","2","COBBLE","16","2.66666666666667e-08","7.64444444444444e-08","2.136","3.8448","1.30434782608696","4.5648","3.09955022222222","0.309079111111112","0.544870222222222","0.0212986666666668","3.97481777777778"
"LTREB","44482","DL","3","COBBLE","12.5","8.61111111111113e-08","5.28472222222222e-07","7.78750000000001","7.7875","1.22222222222222","14.975","11.4393090277778","1.03822013888889","0.993250694444444","0.582984027777778","14.0538409722222"
"LTREB","44482","DL","4","COBBLE","21","6.65000000000001e-08","3.24333333333333e-07","7.2891","7.23303","1.3030303030303","11.5206","9.6319146","1.0268601","1.0605","0.46956525","12.188904"
"LTREB","44482","DL","5","COBBLE","17.75","3.25416666666666e-08","8.57916666666668e-08","2.49434210526316","4.31521184210526","1.28571428571429","22.294","3.67422290789474","0.306137986842105","0.426153210526315","0.120587894736842","4.52712628947368"
"LTREB","44482","GR","1","COBBLE","30.25","5.68333333333332e-08","5.86666666666668e-08","8.4805875","7.915215","1.21518987341772","10.868825","11.4348191375","0.6663122125","1.3560212875","0.2366397","13.6938679625"
"LTREB","44482","GR","2","COBBLE","33.5","4.1875e-08","7.70499999999999e-08","10.286175","8.18421749999999","1.19753086419753","8.9646","13.063484125","0.574218475","1.450742625","0.2568244","15.345356725"
"LTREB","44482","GR","3","COBBLE","36.5","9.95454545454546e-08","3.78272727272727e-07","15.9471818181818","42.0385431818182","1.24150943396226","20.3013","41.2664238409091","-6.04186988636364","-3.88989459090909","-5.38100918181818","25.9539040227273"
"LTREB","44482","GR","4","COBBLE","34.5","5.55365853658536e-08","8.58292682926828e-08","8.77285714285715","10.5712928571429","1.2289156626506","11.13315","12.2241205","0.804009357142856","1.4978865","0.259604285714286","14.7857011428571"
"LTREB","44482","GR","5","COBBLE","27.25","3.815e-08","5.04125000000001e-08","6.9119625","7.09385625","1.26027397260274","10.70925","8.562819275","0.808158700000001","1.3420992875","0.2421666625","10.9552997875"
"LTREB","44482","GC","1","COBBLE","18.75","3.74999999999998e-08","9.2857142857143e-08","2.95823863636364","5.80269886363636","1.26865671641791","9.585","5.14609602272727","0.590708522727273","0.448472727272727","0.258323863636364","6.44363522727273"
"LTREB","44482","GC","2","COBBLE","32.25","3.99285714285717e-08","7.52499999999998e-08","4.305375","9.6332765625","1.29545454545455","8.7849","6.5181361875","0.850630031250001","1.2617086875","0.27727340625","8.907790640625"
"LTREB","44482","BN","1","COBBLE","29.75","4.98513513513512e-08","1.89756756756757e-07","3.971625","6.53111666666667","1.21428571428571","9.7342","5.37914377777778","0.390062166666666","0.774455305555555","0.235588597222222","6.77928620833333"
"LTREB","44482","BN","2","COBBLE","35.25","-4.31086764705882e-06","4.55554411764706e-06","4.117640625","8.23528125","1.22222222222222","10.909875","5.893101609375","0.620102578125","1.3729081875","0.329276859375","8.215428890625"
"LTREB","44482","BN","3","COBBLE","38.5","4.06388888888892e-08","6.84444444444446e-08","2.85541666666667","7.5383","1.16129032258065",NA,"4.35252980555556","0.0855534166666663","0.555540027777779","0.135406638888889","5.12905983333333"
"NFAS","44025","BN","1","COBBLE","33.3375","5.612244442875e-06","2.3298035557125e-05","197.229913815789","-187.719777828947","0.133333333333333","13.25832375","87.7661518539474","17.0022758960526","17.5668236486842","-1.88517421381579","120.450571983553"
"NFAS","44025","BN","2","COBBLE","34.925","6.93226407176471e-06","2.87508138694118e-05","2.07221666666667","2.27943833333333","1.29411764705882","10.79881","2.66635106527778","-0.0299831125","0.104169633333333","-0.0539862888888889","2.68656875972222"
"NFAS","44025","BN","3","COBBLE","30.1625","6.112546449e-06","2.54770706938571e-05","5.52232285714286","5.75241964285715","1.41304347826087","26.03325375","8.48063328","1.11527481142857","0.385447449285713","0.384708037142857","10.3661187321429"
"NFAS","44025","BN","4","COBBLE","20.6375","3.93760586470588e-06","1.62774323705882e-05","1.57434642857143","0.446064821428572","1.31578947368421","5.06857","1.53030108988095","0.231374874404762","0.315055023214286","0.0683622101190476","2.145103025"
"NFAS","44025","BN","5","COBBLE","32.7025","5.341746368175e-06","2.2112002381825e-05","0.459556184210526","1.79226911842105","1.55555555555556","6.76614725","1.16758768460526","0.157820543815789","-0.0213667807894737","-0.0231688606578947","1.28087947171053"
"NFAS","44032","BN","1","COBBLE","26.75","1.57608108108108e-07","1.49655405405405e-06","3.66269230769231","3.77257307692308","1.53846153846154","23.007675","5.41921528205128","0.176766743589744","0.733471282051282","0.175833923076923","6.50532426923077"
"NFAS","44032","BN","2","COBBLE","19.75","2.47972222222222e-07","2.28661111111111e-06","3.41210294117647","3.31904558823529","1.57142857142857","17.934975","5.06313788235294","0.573556264705882","0.530618602941176","0.266299705882353","6.43364614705882"
"NFAS","44032","BN","3","COBBLE","12","1.94e-07","1.332e-06","7.88676923076923","10.7457230769231","1.61428571428571","34.752","14.0020061538462","2.12866338461538","0.547342153846154","0.711372923076923","17.3894750769231"
"NFAS","44032","BN","4","COBBLE","24.5","3.84054054054056e-08","2.76783783783784e-07","0.726833333333333","1.3083","1.75","12.8135","1.05306716666667","0.294029944444444","0.497703888888889","-0.0352323611111111","1.80957408333333"
"NFAS","44032","BN","5","COBBLE","27.25","4.80882352941177e-08","2.40441176470588e-07","0.855970588235295","1.84033676470588","1.5","19.2385","1.59505630882353","0.508358367647059","0.411500647058824","-0.0450602794117647","2.46986305882353"
"NFAS","44039","BN","1","COBBLE","35.72","2.9813698e-05","4.00064e-07","1.36246285714286","-0.408738857142857","1.75","3.789892","1.17437919714286","0.00867230571428564","-0.355597702857143","-0.0136603485714286","0.813801105714286"
"NFAS","44039","BN","2","COBBLE","32.0675","2.12350985e-05","1.2083034e-06","1.51094514705882","0.956931926470588","1.5",NA,"2.14785474147059","0.179374277058824","-0.286317503235294","-0.0354911772058823","2.00543354235294"
"NFAS","44039","BN","3","COBBLE","26.035","2.182904575e-05","1.98516875e-06","1.98609857142857","1.62860082857143","1.55555555555556","3.946906","2.650956598","0.519782080285714","-0.0360874854285714","0.108927464571429","3.24359502228572"
"NFAS","44039","BN","4","COBBLE","25.0825","2.05024355e-05","8.477885e-07","1.14806185714286","0.459224742857143","1.77777777777778","0.84327365","1.14348250928571","0.061391927","-0.0395988177142857","-0.0215351178571429","1.14374766714286"
"NFAS","44039","BN","5","COBBLE","21.9075","1.8034254e-05","8.16054375e-07","1.03222985294118","1.61716010294118","1.53333333333333","2.786634","1.61699128632353","0.0430508148529413","0.0887923861764705","-0.0338406441176471","1.71500415264706"
"NFAS","44046","BN","1","COBBLE","29.75","8.75000000000001e-08","9.38e-07","-71.48925","129.8721375","1.37931034482759","2.788765","4.5430525875","0.2736271125","0.1832019875","0.0685083","5.0684197375"
"NFAS","44046","BN","2","COBBLE","34.75","3.27058823529415e-08","1.39e-07","2.12074285714286","4.55959714285714","1.32","2.206625","3.64937152857143","0.00153098571428537","-0.638577914285714","-0.0542040428571429","2.95814438571429"
"NFAS","44046","BN","3","COBBLE","30.75","3.43676470588233e-08","1.7364705882353e-07","4.22241428571429","2.34578571428571","1.42857142857143","0","4.97755345714286","0.145547657142857","0.407841642857143","0.0848383714285714","5.61581451428571"
"NFAS","44046","BN","4","COBBLE","33.25","4.63484848484848e-08","2.31742424242424e-07","3.738","2.8035","1.40740740740741","0","4.748296","0.230461","0.43280825","0.0872305","5.49882725"
"NFAS","44046","BN","5","COBBLE","24","9.79999999999998e-08","9.06e-07","6.8352","13.20048","1.39759036144578","0.1344","8.1895936","2.0944224","2.96992","0.802419200000001","14.056408"
"NFAS","44053","BN","1","COBBLE","22.75","3.81216216216219e-08","1.3527027027027e-07",NA,NA,"1.37068965517241","1.504685","13.6998268333333","0.705967166666667","1.64161725","0.2815995","16.32910175"
"NFAS","44053","BN","2","COBBLE","26.5","4.07692307692308e-08","1.83461538461538e-07",NA,NA,"1.3030303030303","1.921515","3.82971004","0.0947894400000002","0.44831216","0.14611994","4.51895808"
"NFAS","44053","BN","3","COBBLE","26.375","2.83048780487806e-08","1.13219512195122e-07",NA,NA,"1.31818181818182","0.16220625","5.83552809375","0.20529376875","0.54431538125","0.01628788125","6.60146336875"
"NFAS","44053","BN","4","COBBLE","20.5","2.34285714285716e-08","4.68571428571428e-08",NA,NA,"1.34782608695652","0.52398","5.13855913157895","0.210510184210526","0.5659025","0.00289157894736843","5.91789684210526"
"NFAS","44053","BN","5","COBBLE","22.25","5.72142857142856e-08","2.63821428571429e-07",NA,NA,"1.36","1.741285","12.9872089821429","0.349091375","1.33168792857143","0.0606519107142857","14.7287260178571"
"NFAS","44067","BN","1","COBBLE","18","2.47500000000001e-08","5.17499999999999e-08",NA,NA,"1.3265306122449","7.1244","5.52796425","0.699099749999999","0.782366625","0.23787225","7.247338875"
"NFAS","44067","BN","2","COBBLE","23","2.19176470588236e-07","4.99776470588235e-06",NA,NA,"1.32203389830508","9.9498","17.6133621176471","1.59524752941176","2.13404417647059","0.631111882352941","21.9738820588235"
"NFAS","44067","BN","3","COBBLE","21","1.23529411764706e-07","2.331e-06",NA,NA,"1.32727272727273","12.453","14.5535287058823","1.46003117647059","1.59349976470588","0.479469529411765","18.0866242941176"
"NFAS","44067","BN","4","COBBLE","19.75","7.43529411764704e-08","7.09838235294118e-07",NA,NA,"1.31847133757962","14.541925","19.5752543235294","1.57629861764706","2.47134189705882","0.692662705882353","24.3156876617647"
"NFAS","44067","BN","5","COBBLE","24.75","5.04580645161291e-07","4.52206451612903e-06",NA,NA,"1.50651465798046","58.113","102.942831234375","11.649773953125","10.839789984375","5.953849171875","131.38693425"
"NFAS","44076","BN","1","COBBLE","20.625","5.67187499999998e-08","5.54296875e-07",NA,NA,"1.26865671641791","18.9193125","8.55331125","0.578528671874999","0.580256015625","0.380634375","10.0927883203125"
"NFAS","44076","BN","2","COBBLE","29","3.135625e-07","2.8275e-06",NA,NA,"1.34328358208955","32.712","42.5758473333333","3.32994626666667","3.23601913333333","1.8241116","50.9662104666667"
"NFAS","44076","BN","3","COBBLE","25","1.02941176470588e-07","1.39117647058824e-06",NA,NA,"1.28125","6.8825","11.0477633333333","0.705246666666666","1.53657","0.47253","13.762185"
"NFAS","44076","BN","4","COBBLE","23.25","4.65e-08","2.015e-07",NA,NA,"1.23404255319149","4.675575","7.5178379","0.4985885","0.640649099999999","0.17436105","8.83148615"
"NFAS","44076","BN","5","COBBLE","25.5","1.8224e-06","-5.44e-07",NA,NA,"1.24545454545455","7.64235","16.5683277428571","1.17193482857143","2.33699922857143","0.409776257142857","20.4871473428571"
"NFAS","44111","BN","1","COBBLE","31.875","1.12625e-07","5.9075e-07",NA,NA,"1.225","12.6320625","17.40196075","1.4267505","2.139086625","0.76279425","21.730709"
"NFAS","44111","BN","2","COBBLE","33.25","7.5366666666667e-08","5.9185e-07",NA,NA,"1.28205128205128","15.67405","19.5008035833333","0.97024165","2.62432053333333","0.520446733333333","23.6159432833333"
"NFAS","44111","BN","3","COBBLE","34.25","4.79499999999998e-08","2.74e-07",NA,NA,"1.26086956521739","13.977425","5.842502","0.783525833333333","0.918986866666667","0.358264133333333","7.90331765"
"NFAS","44111","BN","4","COBBLE","32.75","9.38833333333333e-08","9.01716666666667e-07",NA,NA,"1.21818181818182","15.094475","12.0322539333333","0.823383033333334","1.35228461666667","0.4445747","14.6525770666667"
"NFAS","44111","BN","5","COBBLE","29.625","1.510875e-07","9.924375e-07",NA,NA,"1.25","16.1011875","26.11437825","1.4040591","2.8601308125","0.38570565","30.7644456375"
"RASS","44032","DL","1","PEBBLE","31.125","6.22499999999999e-08","6.12125e-07","9.49757142857143","2.96799107142857","1.21739130434783","1.58270625","11.9240541964286","-0.482006196428571","-1.04852121428571","-1.17461303571429","9.21898489285714"
"RASS","44032","DL","2","PEBBLE","24","1.296e-07","1.2336e-06","13.884","6.30119999999999","1.21951219512195","2.17176","18.796156","-0.41858","0.96952","-0.385084","18.962136"
"RASS","44032","DL","3","PEBBLE","29.125","9.70833333333334e-08","1.08733333333333e-06","6.66546428571429","8.88728571428572","1.25","1.36974875","12.6487420178571","-1.06091141071429","-1.17104967857143","-1.11865796428571","9.29820201785714"
"RASS","44032","DL","4","PEBBLE","16.125","1.0884375e-07","8.0625e-07","18.7870909090909","-0.704515909090907","1.28070175438596","12.271125","22.0399050681818","-0.132603204545454","1.33996404545454","0.183191727272727","23.4306071590909"
"RASS","44032","DL","5","PEBBLE","25.25","2.588125e-07","1.8243125e-06","30.8194285714285","-2.50407857142856","1.21917808219178","15.69035","33.5322416785714","1.05086532142857","2.41204953571429","0.468282892857142","37.4636630714286"
"RASS","44032","GR","1","COBBLE","14.25","2.84999999999999e-07","1.7491875e-06","26.63325","21.687075","1.41714285714286","20.53425","39.35646225","32.06710275","-7.78844946428571","1.65928628571429","65.2945361785714"
"RASS","44032","GR","2","COBBLE","22.875","1.05796875e-07","1.1323125e-06","8.72517857142858","1.04702142857142","1.48","14.0612625","12.988813875","0.623340482142857","-0.508423017857143","0.115512214285715","13.2193285178571"
"RASS","44032","GR","3","COBBLE","20.75","7.11428571428575e-08","6.225e-07","7.05122727272727","-4.23073636363636","1.27272727272727","10.733975","8.72353390909091","-0.782818272727273","-0.552855454545455","-0.148773727272727","7.23914681818182"
"RASS","44032","GR","4","COBBLE","35.625","5.7890625000001e-08","4.45312499999999e-07","4.47617647058824","-5.25950735294118","0","9.0095625","5.86066455882353","-0.790631911764707","-1.42332352941176","-0.0710991176470588","3.57565191176471"
"RASS","44032","GR","5","COBBLE","33.5","4.01999999999999e-07","3.886e-06","11.926","-4.621325","1.42857142857143","19.1352","15.1863875","0.878492833333334","-1.25337458333333","0.343978000000001","15.15558425"
"RASS","44039","DL","1","PEBBLE","36.75","0","3.33576923076924e-07","1.3083","4.18656","1.28571428571429","3.32514","3.9092445","0.2098817","-0.1353772","-0.0736225","3.910151"
"RASS","44039","DL","2","PEBBLE","30.375","9.11250000000001e-08","1.2301875e-06","8.9211375","6.40699875","1.31578947368421","3.7816875","12.618898875","1.3025286","1.05468075","0.385319025","15.3615092625"
"RASS","44039","DL","3","PEBBLE","14.875","1.204875e-07","1.666e-06","11.914875","4.51321022727273","1.27551020408163","2.2967","14.6616938522727","0.698012079545454","0.995179420454546","0.426963886363636","16.7819479545455"
"RASS","44039","DL","4","PEBBLE","29.75","1.23958333333333e-07","2.18166666666667e-06","16.680825","7.2283575","1.328125","2.10035","21.132159825","1.338639925","2.380038675","0.498880725","25.349858975"
"RASS","44039","DL","5","PEBBLE","31","3.48750000000005e-08","1.4725e-07","2.36485714285714","3.42904285714286","1.33333333333333","1.02331","4.49891928571428","0.580705285714286","0.43989","-0.102441714285714","5.41709942857143"
"RASS","44039","GR","1","COBBLE","33.9725",NA,NA,"3.628263","7.80076545","1.36363636363636","2.543521075","8.2869730755","1.3317559725","1.4189973525","0.538355413","11.5761361695"
"RASS","44039","GR","2","COBBLE","29.5275","1.2303125e-08","8.61218750000001e-08","3.153537","2.36515275","1.35714285714286","0.69153405","4.59796619775","0.69519250725","0.94661916975","0.20540214825","6.4452095505"
"RASS","44039","GR","3","COBBLE","30.25","8.77249999999996e-08","6.171e-07","6.4614","6.54216749999999","1.38709677419355","5.26955","10.110756975","1.807882175","0.18280075","0.44970255","12.551205975"
"RASS","44039","GR","4","COBBLE","30.625","1.28625e-07","1.3689375e-06","7.3591875","7.52272499999999","1.37142857142857","12.5715625","11.2697580625","1.9510605625","0.527282874999999","0.4256599375","14.173831875"
"RASS","44039","GR","5","COBBLE","24.875","3.109375e-08","4.02145833333333e-07","2.65665","4.78197","1.45","2.31437","5.0184417","0.594109525","0.4507772875","0.1597198875","6.2230807375"
"RASS","44046","DL","1","PEBBLE","31.125","5.29124999999994e-08","9.96000000000003e-08","1.662075","2.41000875","1.22222222222222","4.3730625","3.216364125","-0.2107536","0.553545675","-0.074805825","3.4843721625"
"RASS","44046","DL","2","PEBBLE","22.75","-6.25624999999999e-08","7.58333333333329e-09","0.552204545454545","0.607425","1.25","2.1960575","0.988111090909091","-0.404205454545455","-0.125861272727273","-0.0129385454545455","0.445114090909091"
"RASS","44046","DL","3","PEBBLE","28.5","5.69999999999995e-08","3.31636363636364e-07","3.80475","4.71789","1.33333333333333","2.691255","6.7117101","0.793075200000001","0.83493885","0.1554333","8.4952002"
"RASS","44046","DL","4","PEBBLE","31.375","5.01999999999997e-08","2.290375e-07","4.78692857142857","3.03172142857143","1.35","2.232645","6.73268355952381","1.08579313095238","0.268079952380952","-0.144892738095238","7.94170275"
"RASS","44046","DL","5","PEBBLE","30.625","1.86413043478263e-08","6.12499999999999e-08","4.6725","1.869","1","3.276875","5.09495875","-0.404299583333333","0.0743429166666665","-0.41705125","4.34798291666667"
"RASS","44046","GR","1","COBBLE","24.875","3.98000000000005e-08","1.0945e-07","1.81135227272727","1.9924875","1.5","3.039725","3.02100543181818","0.835347727272727","0.299761840909091","-0.0721397613636364","4.08399106818182"
"RASS","44046","GR","2","COBBLE","31.75","5.14047619047621e-08","3.175e-07","4.03678571428571","3.31016428571429","1.33333333333333","1.64592","6.00429692857143","1.25264635714286","0.257803952380952","0.530932571428571","8.04571911904762"
"RASS","44046","GR","3","COBBLE","29.125","4.65999999999997e-08","1.194125e-07","1.48121428571429","3.18461071428571","1.54545454545455","2.11098","3.42278386904762","0.608632059523809","0.62767980952381","-0.0866510357142857","4.57246411904762"
"RASS","44046","GR","4","COBBLE","30.25","4.84000000000005e-08","2.14775e-07","3.07685714285714","3.38454285714286","1.4375","3.99905","5.08278938095238","0.90214719047619","0.559486714285714","0.512262142857143","7.05672"
"RASS","44046","GR","5","COBBLE","31.25","1.97368421052628e-08","6.24999999999995e-08","3.79261363636364","3.10994318181818","1.38888888888889","5.153125","5.62265625","1.77184943181818","0.738883522727273","0.170829545454545","8.30425"
"RASS","44053","DL","1","PEBBLE","22.75","4.94565217391305e-08","4.74782608695652e-07","1.869","3.691275","1.33333333333333","5.216575","3.70898675","0.68042975","0.15310225","0.11120725","4.65374875"
"RASS","44053","DL","2","PEBBLE","25.375","1.26875e-08","8.37374999999999e-08","0.752791666666667","2.40893333333333","1.28571428571429","2.918125","1.57584670833333","0.396281375","0.00789444444444437","-0.0335429305555556","1.94648805555556"
"RASS","44053","DL","3","PEBBLE","19.875","1.20978260869566e-08","9.15978260869565e-08","1.01078571428571","0.758089285714286","1.42857142857143","1.96702875","1.5038485","0.0568008571428571","0.394232928571428","-0.0395720714285714","1.91531967857143"
"RASS","44053","DL","4","PEBBLE","19.875","2.81562500000001e-08","1.52375e-07","1.5919875","2.49411375","1.28571428571429","2.17035","3.0948972375","0.4679350125","0.6371706375","0.1382564625","4.338279225"
"RASS","44053","DL","5","PEBBLE","24.25","4.36499999999999e-08","1.455e-07","1.43883333333333","2.5899","1.4","3.043375","2.96447358333333","0.659775138888889","0.603714527777778","0.217705722222222","4.44568783333333"
"RASS","44053","GR","1","COBBLE","22.875","2.09687499999998e-08","4.57500000000002e-08","3.664575","1.46583","1.38888888888889","2.9394375","4.06850175","0.769876425","0.4841379375","0.1540333875","5.4765746625"
"RASS","44053","GR","2","COBBLE","24.5","1.33636363636361e-08","3.78636363636365e-08","2.492","2.3051","1.4","2.98655","3.11715133333333","0.861933333333333","0.309302","-0.0744356666666667","4.21396733333333"
"RASS","44053","GR","3","COBBLE","35.5","-1.69047619047619e-08","1.42e-07","8.12442857142857","5.77737142857142","1.29032258064516","9.48915","10.4820883809524","3.10243628571429","0.100701666666666","0.142740428571429","13.8280242380952"
